id,premium,renewal,improvement,incentives
58315,11700,0.9504213067933687,0.0,0.0
29266,7500,0.989736068760632,0.0,0.0
10015,5700,0.9925612064896183,0.0,0.0
29288,13800,0.9642985578517863,0.0,0.0
10812,5400,0.9792562888652587,0.0,0.0
95479,5700,0.9250714518263666,0.0,0.0
66648,9600,0.9877652020489314,0.0,0.0
47471,7500,0.9905804889723284,0.0,0.0
21005,1200,0.8483721455501649,0.0,0.0
44365,20100,0.9621931378645325,0.0,0.0
104487,7500,0.6647086294191309,0.0,0.0
53692,7500,0.9290576746104027,0.0,0.0
32061,43200,0.976251250795625,0.0,0.0
48094,3300,0.9825925687195267,0.0,0.0
589,22200,0.9643070923588176,0.0,0.0
101493,3300,0.9492777345311992,0.0,0.0
102504,7500,0.9898645205703227,0.0,0.0
36218,1200,0.9191972335127747,0.0,0.0
98245,43200,0.9860940750774546,0.0,0.0
87738,7500,0.8932457759881595,0.0,0.0
3566,3300,0.8581058115880498,0.0,0.0
19269,1200,0.9870868215846719,0.0,0.0
75003,3300,0.9334156148402946,0.0,0.0
24924,7500,0.9884546030308041,0.0,0.0
55884,3300,0.9940494103122861,0.0,0.0
47147,11700,0.9919912803003241,0.0,0.0
20472,9600,0.9767799273202098,0.0,0.0
102768,9600,0.826392671642562,0.0,0.0
5379,1200,0.9879187640481459,0.0,0.0
48627,1200,0.9198370664080113,0.0,0.0
108368,13800,0.9904911132998383,0.0,0.0
100149,3300,0.9682301301422344,0.0,0.0
50083,13800,0.9933228525698048,0.0,0.0
45105,13800,0.952531487329783,0.0,0.0
66339,26400,0.9098533623578031,0.0,0.0
21204,5400,0.776634433733463,0.0,0.0
77564,9600,0.9694438078896128,0.0,0.0
44599,9600,0.9940180123972435,0.0,0.0
47389,5700,0.9890251902342156,0.0,0.0
35577,1200,0.6823021599470206,0.0,0.0
74459,7500,0.9226530504197825,0.0,0.0
94402,9600,0.9809257481450497,0.0,0.0
31601,15900,0.9918610430027663,0.0,0.0
89912,9600,0.9661831500465399,0.0,0.0
12192,5400,0.9946306652461158,0.0,0.0
99219,3300,0.9809908516083412,0.0,0.0
28312,3300,0.8768976023852548,0.0,0.0
38237,3300,0.9891310936875423,0.0,0.0
67437,5400,0.9440621374451609,0.0,0.0
26865,5400,0.9948051097783095,0.0,0.0
2135,5400,0.9880012181807525,0.0,0.0
110835,9600,0.45050956809707343,0.0,0.0
8096,3300,0.9892976703426539,0.0,0.0
857,5400,0.989245854270393,0.0,0.0
100477,3300,0.9455258412596147,0.0,0.0
56272,11700,0.9912765572460702,0.0,0.0
84433,9600,0.9944514732859174,0.0,0.0
76432,7500,0.9849177146092879,0.0,0.0
95319,5700,0.9874254999401941,0.0,0.0
82904,7500,0.9895168897883861,0.0,0.0
9347,11700,0.9936167107187277,0.0,0.0
9847,1200,0.967322145518757,0.0,0.0
65465,7500,0.9747475505950729,0.0,0.0
59665,9600,0.994920846622034,0.0,0.0
18227,7500,0.9852598464871474,0.0,0.0
74823,13800,0.9943646678470087,0.0,0.0
83925,3300,0.9326722710309575,0.0,0.0
109598,13800,0.9845389507335646,0.0,0.0
96715,9600,0.9335861966848603,0.0,0.0
93022,5700,0.9121332522934326,0.0,0.0
95040,5700,0.9898670689233601,0.0,0.0
106308,9600,0.9686697117866175,0.0,0.0
86229,5400,0.9905259901346098,0.0,0.0
111259,9600,0.9100264905352835,0.0,0.0
42789,7500,0.9794458605207068,0.0,0.0
79857,7500,0.9195252095018843,0.0,0.0
74639,3300,0.8911719339447266,0.0,0.0
69845,18000,0.993911236531381,0.0,0.0
57875,11700,0.9941204256293352,0.0,0.0
18750,24300,0.9911061674683334,0.0,0.0
64835,5400,0.9948132305144733,0.0,0.0
21675,5400,0.9244349377565904,0.0,0.0
28488,15900,0.9790766056597944,0.0,0.0
95576,15900,0.9932643031167043,0.0,0.0
94108,9600,0.9921478215650407,0.0,0.0
32205,11700,0.9935190055837003,0.0,0.0
45306,13800,0.9382100987694546,0.0,0.0
34634,9600,0.992975794127121,0.0,0.0
60600,30600,0.9722518601785639,0.0,0.0
88822,3300,0.9938062154607904,0.0,0.0
3400,45300,0.9930419462019896,0.0,0.0
72829,26400,0.8510177475565922,0.0,0.0
46320,5400,0.9815755077893528,0.0,0.0
5657,18000,0.9883983928845715,0.0,0.0
61723,5700,0.9902751586600873,0.0,0.0
30856,7500,0.9824058732840659,0.0,0.0
112885,7500,0.9817684591917709,0.0,0.0
108218,3300,0.7009304238850596,0.0,0.0
23531,9600,0.9925357456734017,0.0,0.0
40014,3300,0.9687200565992579,0.0,0.0
15127,13800,0.9484119738898951,0.0,0.0
79286,5400,0.9801403625670845,0.0,0.0
57390,7500,0.9781025010841405,0.0,0.0
9122,7500,0.9940018880398894,0.0,0.0
15335,11700,0.9542036764287705,0.0,0.0
16374,5400,0.9812416979839119,0.0,0.0
375,5400,0.9335091717454972,0.0,0.0
45221,3300,0.9744711150309034,0.0,0.0
92080,7500,0.9910087103096367,0.0,0.0
73634,9600,0.9213970377979269,0.0,0.0
16415,7500,0.8967518018308355,0.0,0.0
59962,11700,0.9863207842940482,0.0,0.0
37032,32700,0.9002608473300769,0.0,0.0
263,9600,0.9889621627217859,0.0,0.0
56245,7500,0.9034997444304383,0.0,0.0
56189,3300,0.9909251446368663,0.0,0.0
72739,7500,0.9850207410943556,0.0,0.0
80285,11700,0.967495788487619,0.0,0.0
22202,13800,0.9942712774048775,0.0,0.0
112026,3300,0.9765938485103494,0.0,0.0
15373,7500,0.9389797274405222,0.0,0.0
58749,1200,0.9426043878621744,0.0,0.0
107415,1200,0.993561210889138,0.0,0.0
63012,7500,0.63453350458779,0.0,0.0
41337,20100,0.9589233039577804,0.0,0.0
104013,13800,0.9704451146621607,0.0,0.0
44181,5400,0.9798115061655029,0.0,0.0
6386,11700,0.9938576525954887,0.0,0.0
108293,13800,0.9810070008503881,0.0,0.0
91856,7500,0.9489886425261588,0.0,0.0
67382,1200,0.9813283758370592,0.0,0.0
105921,3300,0.9844836381846876,0.0,0.0
61328,13800,0.9919262831103484,0.0,0.0
80576,15900,0.9910650297969598,0.0,0.0
26619,7500,0.9920255643891462,0.0,0.0
41732,7500,0.6715105952339984,0.0,0.0
87785,5400,0.9907178291170782,0.0,0.0
14070,3300,0.8909223380989907,0.0,0.0
62120,13800,0.9762256167643057,0.0,0.0
86567,9600,0.9388929488639277,0.0,0.0
31310,26400,0.97546849427836,0.0,0.0
87952,1200,0.976833059515845,0.0,0.0
9080,9600,0.9897561144016365,0.0,0.0
101524,7500,0.9655233272051083,0.0,0.0
64621,9600,0.9907701337918904,0.0,0.0
22,20100,0.9895422312072799,0.0,0.0
90796,45300,0.9538968011016337,0.0,0.0
6076,5400,0.994305119400711,0.0,0.0
82716,22200,0.9901333747943153,0.0,0.0
85569,7500,0.8875080156332923,0.0,0.0
66698,5400,0.9903564857964865,0.0,0.0
98621,5400,0.7985472509775756,0.0,0.0
76039,7500,0.7535444704526539,0.0,0.0
32270,5700,0.9867193524280063,0.0,0.0
60075,22200,0.9820016524765585,0.0,0.0
84089,7500,0.9634034244302685,0.0,0.0
25114,13800,0.9615675274693288,0.0,0.0
58664,3300,0.9896170044220944,0.0,0.0
53948,3300,0.956405071401701,0.0,0.0
96628,20100,0.9898666320100161,0.0,0.0
98572,18000,0.987729554651716,0.0,0.0
80696,13800,0.9896307013926289,0.0,0.0
42109,1200,0.9830924971169337,0.0,0.0
54035,11700,0.8670365269832849,0.0,0.0
66712,11700,0.991278034361165,0.0,0.0
99878,7500,0.9925252002716951,0.0,0.0
66576,7500,0.9859073219968569,0.0,0.0
95553,3300,0.9862060179248514,0.0,0.0
27660,5700,0.9912349949918716,0.0,0.0
32569,7500,0.9845114757574377,0.0,0.0
21505,26400,0.960402524823231,0.0,0.0
33733,7500,0.9915935011890555,0.0,0.0
18550,15900,0.9952236552306901,0.0,0.0
7097,3300,0.9941805928580846,0.0,0.0
6017,7500,0.9710296425700624,0.0,0.0
53625,13800,0.9477642705934253,0.0,0.0
41538,5400,0.5810697559758627,0.0,0.0
30189,5400,0.9198724460271456,0.0,0.0
78370,15900,0.9786734820039042,0.0,0.0
65468,3300,0.7236729863350437,0.0,0.0
57131,5700,0.9943632762281482,0.0,0.0
20023,11700,0.98417268124486,0.0,0.0
50970,15900,0.943825451225972,0.0,0.0
75323,15900,0.9917533515679278,0.0,0.0
32672,5400,0.9296592081370515,0.0,0.0
65369,22200,0.9786548284637916,0.0,0.0
65212,13800,0.9917917413226802,0.0,0.0
46425,11700,0.9656701093327077,0.0,0.0
34300,3300,0.9493817076083467,0.0,0.0
61175,13800,0.9541623059052274,0.0,0.0
5714,7500,0.9769539406724574,0.0,0.0
48942,18000,0.9927120388156985,0.0,0.0
110068,7500,0.9818675843011975,0.0,0.0
10516,24300,0.9278881325317252,0.0,0.0
112357,1200,0.9631279151632804,0.0,0.0
43263,9600,0.9922235355654522,0.0,0.0
82315,3300,0.9886044533326102,0.0,0.0
49069,9600,0.991484040774161,0.0,0.0
49169,20100,0.9854393951226949,0.0,0.0
69499,22200,0.9903499308938957,0.0,0.0
6697,3300,0.9611178686400796,0.0,0.0
69218,9600,0.986685341485519,0.0,0.0
417,22200,0.9757043797564529,0.0,0.0
69877,13800,0.9908154538374511,0.0,0.0
77065,11700,0.8179487784230733,0.0,0.0
108589,7500,0.9834745361038544,0.0,0.0
8474,13800,0.9949506860684795,0.0,0.0
39416,13800,0.989624832952691,0.0,0.0
72110,5700,0.8122709800712243,0.0,0.0
83645,11700,0.9655374082584895,0.0,0.0
758,9600,0.9882677266845393,0.0,0.0
36128,20100,0.9911782235758452,0.0,0.0
58036,3300,0.994301538075025,0.0,0.0
37296,3300,0.8655678342078179,0.0,0.0
654,1200,0.9937107794741821,0.0,0.0
20939,13800,0.969093969322793,0.0,0.0
20668,1200,0.9929051138288714,0.0,0.0
22885,1200,0.9912187060256339,0.0,0.0
99361,5700,0.9290534931943796,0.0,0.0
98687,3300,0.7244742504665966,0.0,0.0
105130,1200,0.9540749203389126,0.0,0.0
1844,11700,0.794455487747525,0.0,0.0
29372,5700,0.9928064232306903,0.0,0.0
59087,20100,0.9291311985384321,0.0,0.0
38587,3300,0.9017777716338207,0.0,0.0
70164,20100,0.9936291939764132,0.0,0.0
107991,11700,0.9637875400498048,0.0,0.0
74827,7500,0.9790918830659663,0.0,0.0
112748,3300,0.9589003051145298,0.0,0.0
91571,7500,0.9674811277551325,0.0,0.0
81422,28500,0.9759213189336987,0.0,0.0
45109,1200,0.9423202100568598,0.0,0.0
93701,5400,0.9351417696603744,0.0,0.0
11147,3300,0.5214171064093023,0.0,0.0
83234,1200,0.9903164016694659,0.0,0.0
78618,13800,0.9665737712188858,0.0,0.0
67652,9600,0.8281553794895758,0.0,0.0
87778,3300,0.9924648610497296,0.0,0.0
82526,3300,0.9257963859280572,0.0,0.0
94233,9600,0.7198363149430616,0.0,0.0
20989,5700,0.8900348910719793,0.0,0.0
40480,13800,0.7184148701522634,0.0,0.0
38812,15900,0.936584531676059,0.0,0.0
30199,5400,0.9931536904443096,0.0,0.0
6147,3300,0.9748814919987914,0.0,0.0
59961,1200,0.983972212880579,0.0,0.0
14365,3300,0.9940730985215663,0.0,0.0
103867,34800,0.6235839435759558,0.0,0.0
37543,5400,0.9784370395049253,0.0,0.0
47082,13800,0.9851412504297533,0.0,0.0
9692,3300,0.8270344999637318,0.0,0.0
2398,5700,0.2873291662198959,0.0,0.0
2846,7500,0.9959390602253791,0.0,0.0
95337,1200,0.9176952987371582,0.0,0.0
90022,20100,0.9548058860635489,0.0,0.0
36005,5400,0.8961929780633627,0.0,0.0
47239,7500,0.9237643115595547,0.0,0.0
101023,7500,0.9938062154607904,0.0,0.0
16851,7500,0.969655819400673,0.0,0.0
47213,32700,0.9735358493589003,0.0,0.0
58735,15900,0.963997088354558,0.0,0.0
64185,5400,0.946819408343331,0.0,0.0
37538,7500,0.9946461758244974,0.0,0.0
103203,11700,0.9286466493540269,0.0,0.0
37946,7500,0.9914290862072339,0.0,0.0
72604,3300,0.9688738630951503,0.0,0.0
43632,13800,0.9927465990378858,0.0,0.0
54895,13800,0.985255807672617,0.0,0.0
35814,28500,0.9943808499748591,0.0,0.0
2764,1200,0.9459709920506054,0.0,0.0
92164,5400,0.9858847173166675,0.0,0.0
99841,3300,0.9018092764916146,0.0,0.0
3713,3300,0.9304562326935659,0.0,0.0
60777,3300,0.3535951239750665,0.0,0.0
41339,11700,0.9950952978451323,0.0,0.0
73242,3300,0.9891105906647327,0.0,0.0
57828,5400,0.9914180362797782,0.0,0.0
22909,5400,0.9955379365419987,0.0,0.0
110788,24300,0.9898679739955898,0.0,0.0
52225,1200,0.9852346491823785,0.0,0.0
23282,13800,0.9767578509740573,0.0,0.0
97029,1200,0.6777752339174751,0.0,0.0
57755,3300,0.966190031124905,0.0,0.0
22537,13800,0.9851050132093992,0.0,0.0
101053,7500,0.9848217417100543,0.0,0.0
63497,20100,0.8123832310243352,0.0,0.0
57533,3300,0.4424436135219603,0.0,0.0
98566,3300,0.4492765166658304,0.0,0.0
18104,5400,0.9387981883014849,0.0,0.0
87169,13800,0.8642537573200898,0.0,0.0
94977,13800,0.9929111004099116,0.0,0.0
78787,7500,0.8424962246620892,0.0,0.0
88272,9600,0.9788805628086309,0.0,0.0
29528,1200,0.5697297692748282,0.0,0.0
19069,7500,0.9863947233165409,0.0,0.0
53334,5400,0.9923973043384837,0.0,0.0
74233,1200,0.9930044219786338,0.0,0.0
43967,9600,0.9913288414739225,0.0,0.0
105868,20100,0.9341852425854994,0.0,0.0
8061,5400,0.9798877902400204,0.0,0.0
106019,5400,0.9892472445127182,0.0,0.0
3639,1200,0.9359716837596539,0.0,0.0
78604,11700,0.9863980023261413,0.0,0.0
50437,7500,0.8510352550141187,0.0,0.0
50396,20100,0.9739821985794233,0.0,0.0
2924,15900,0.9438594643058295,0.0,0.0
38049,3300,0.9890949380523594,0.0,0.0
47372,1200,0.6796409233777106,0.0,0.0
53606,9600,0.9845424651045,0.0,0.0
108344,7500,0.9893375854513774,0.0,0.0
82866,13800,0.9904537854577188,0.0,0.0
75301,7500,0.961201135511811,0.0,0.0
58956,15900,0.9873266546630082,0.0,0.0
20721,5400,0.8863699945313663,0.0,0.0
96425,5700,0.513732679135111,0.0,0.0
53079,11700,0.9888095806398534,0.0,0.0
634,13800,0.9269644977023321,0.0,0.0
78850,9600,0.9470901674992618,0.0,0.0
28720,5400,0.9760363144194626,0.0,0.0
60599,3300,0.9858648702443541,0.0,0.0
27429,1200,0.9557662908228072,0.0,0.0
84168,5400,0.9734604050307276,0.0,0.0
17109,11700,0.9900695404946795,0.0,0.0
11553,7500,0.9526761870387712,0.0,0.0
31727,11700,0.9778504956631536,0.0,0.0
36088,20100,0.991040377994388,0.0,0.0
70548,1200,0.9923973043384837,0.0,0.0
30761,7500,0.9317203723564499,0.0,0.0
29926,32700,0.9908339606200853,0.0,0.0
85522,11700,0.9863753429900751,0.0,0.0
38822,7500,0.8933972783718709,0.0,0.0
13901,1200,0.9263082442497059,0.0,0.0
102254,9600,0.9561309676454001,0.0,0.0
52776,3300,0.9953724783545004,0.0,0.0
80944,11700,0.936598852051035,0.0,0.0
34676,11700,0.7510624407159703,0.0,0.0
48352,7500,0.9884261257280078,0.0,0.0
48161,26400,0.9698576345420169,0.0,0.0
60085,5400,0.9814630208212478,0.0,0.0
89056,11700,0.9247726872320734,0.0,0.0
100438,5400,0.9937838740679944,0.0,0.0
26442,18000,0.9902613731978347,0.0,0.0
6591,9600,0.9912230839675366,0.0,0.0
94370,7500,0.9480020178787663,0.0,0.0
47059,7500,0.8274693749478866,0.0,0.0
113957,5700,0.9929235566889206,0.0,0.0
33437,7500,0.9631778763332562,0.0,0.0
74984,7500,0.9713041959580659,0.0,0.0
69823,5400,0.9188637326366235,0.0,0.0
76042,5400,0.9744562731189149,0.0,0.0
70240,5400,0.9923400677208593,0.0,0.0
62732,5400,0.969447070886711,0.0,0.0
13053,13800,0.9935809245876189,0.0,0.0
43086,24300,0.9678468163143242,0.0,0.0
46261,5400,0.9838931579016602,0.0,0.0
10297,3300,0.9416556236469553,0.0,0.0
70840,9600,0.9785039590487714,0.0,0.0
93331,9600,0.9591803165588464,0.0,0.0
113731,3300,0.9844169243224774,0.0,0.0
97890,7500,0.9821008437824079,0.0,0.0
26616,7500,0.951335388972444,0.0,0.0
19081,9600,0.7836181463272005,0.0,0.0
26414,9600,0.9840488237497468,0.0,0.0
103839,20100,0.964468779184401,0.0,0.0
106636,11700,0.9910087103096367,0.0,0.0
56675,9600,0.7382092204650158,0.0,0.0
104647,3300,0.9519361128053015,0.0,0.0
6687,1200,0.46149847882560713,0.0,0.0
81941,13800,0.9765890675031885,0.0,0.0
74944,7500,0.9950495324108234,0.0,0.0
2770,13800,0.9160390810969828,0.0,0.0
32927,9600,0.9683767881455796,0.0,0.0
26016,13800,0.9700867239937101,0.0,0.0
37934,28500,0.930475621329836,0.0,0.0
88876,34800,0.5354679401789879,0.0,0.0
68859,5400,0.9564565753621459,0.0,0.0
109631,26400,0.9950057985891485,0.0,0.0
33417,1200,0.9813159093614193,0.0,0.0
58028,60000,0.9922251510154716,0.0,0.0
40143,49500,0.9869045068901847,0.0,0.0
99100,60000,0.9882543468973409,0.0,0.0
110798,5400,0.9195786445615836,0.0,0.0
76008,3300,0.9652749792238844,0.0,0.0
8312,7500,0.988583861779002,0.0,0.0
59319,11700,0.9938668275767429,0.0,0.0
4015,1200,0.9890949380523594,0.0,0.0
97424,13800,0.9261080190911802,0.0,0.0
87986,5400,0.9826063727355763,0.0,0.0
37542,24300,0.9288712531719445,0.0,0.0
20366,9600,0.9696985878339919,0.0,0.0
77919,13800,0.9787577396350186,0.0,0.0
45283,7500,0.9565111809869544,0.0,0.0
45979,3300,0.972072024580416,0.0,0.0
33931,60000,0.9876643817060686,0.0,0.0
108772,7500,0.9882765357293662,0.0,0.0
113044,26400,0.9879367400736401,0.0,0.0
67487,26400,0.9576738819251336,0.0,0.0
47316,7500,0.9691324396435566,0.0,0.0
67307,11700,0.7546243767030142,0.0,0.0
87782,7500,0.9633444987480475,0.0,0.0
41351,15900,0.9239615398782044,0.0,0.0
1405,5400,0.9183951288417489,0.0,0.0
77051,5700,0.9482412036205117,0.0,0.0
82359,1200,0.9895168897883861,0.0,0.0
95371,5400,0.7904637140403019,0.0,0.0
3913,5400,0.9759721117221879,0.0,0.0
3970,49500,0.9935370094385498,0.0,0.0
38817,5400,0.9828333318003928,0.0,0.0
3312,7500,0.985663900618428,0.0,0.0
20833,9600,0.9775652960013548,0.0,0.0
67214,5400,0.9946253624520011,0.0,0.0
60766,15900,0.9932323169493463,0.0,0.0
47706,5400,0.6441395973675779,0.0,0.0
71832,1200,0.991805839062921,0.0,0.0
100404,3300,0.9889031631409791,0.0,0.0
29039,3300,0.6762382437234526,0.0,0.0
100191,9600,0.9792742138547469,0.0,0.0
97647,13800,0.971441564837681,0.0,0.0
45046,15900,0.9932323169493463,0.0,0.0
2568,1200,0.9941262693126505,0.0,0.0
24406,5400,0.939436828719829,0.0,0.0
2589,3300,0.9868056654146571,0.0,0.0
72209,9600,0.9900298616005697,0.0,0.0
79425,22200,0.9907750928271117,0.0,0.0
42798,5400,0.9908072075167612,0.0,0.0
93941,18000,0.9877753259971958,0.0,0.0
80208,3300,0.9934805210789185,0.0,0.0
90486,7500,0.4158203833818886,0.0,0.0
13179,9600,0.9908022132378589,0.0,0.0
28116,5400,0.971854925840136,0.0,0.0
62482,13800,0.9875909132688415,0.0,0.0
70015,49500,0.9859764416105542,0.0,0.0
96949,7500,0.9777668974280009,0.0,0.0
95792,13800,0.9801689678769593,0.0,0.0
88391,3300,0.9077632711528908,0.0,0.0
113124,20100,0.9606765701501866,0.0,0.0
38990,11700,0.9901715671516353,0.0,0.0
101443,7500,0.9068725648088182,0.0,0.0
92192,3300,0.9272442630550355,0.0,0.0
44064,1200,0.9629531414057889,0.0,0.0
420,13800,0.9745044139048016,0.0,0.0
107860,26400,0.992584993554184,0.0,0.0
8896,11700,0.9426001637846892,0.0,0.0
25858,11700,0.9881526775416761,0.0,0.0
41109,41100,0.9750255123814969,0.0,0.0
17177,3300,0.9766351764558504,0.0,0.0
95465,1200,0.9910242033982803,0.0,0.0
80664,5400,0.9558003799617322,0.0,0.0
27187,5400,0.9732192872770342,0.0,0.0
33985,3300,0.7821262728642018,0.0,0.0
19959,3300,0.8626196448019025,0.0,0.0
75769,13800,0.9949082107129801,0.0,0.0
65366,5700,0.914097743961021,0.0,0.0
99016,7500,0.9876902904162115,0.0,0.0
75797,24300,0.9895668771406856,0.0,0.0
83861,13800,0.9089603754559851,0.0,0.0
54254,1200,0.537040385571133,0.0,0.0
69603,5400,0.9936896786695493,0.0,0.0
76599,11700,0.9851672841270479,0.0,0.0
28942,13800,0.9921820406098243,0.0,0.0
109807,20100,0.9825387687145769,0.0,0.0
86951,3300,0.9058435373397382,0.0,0.0
42035,3300,0.9465511754064773,0.0,0.0
52664,9600,0.9772083729519004,0.0,0.0
11405,5700,0.8984571799481359,0.0,0.0
9828,7500,0.9744808411320209,0.0,0.0
21289,5400,0.9887046517408146,0.0,0.0
5935,9600,0.9372949368095498,0.0,0.0
38380,3300,0.9952717991062865,0.0,0.0
54605,18000,0.9764864002044725,0.0,0.0
298,18000,0.9748411412180297,0.0,0.0
77883,5400,0.9645416339751117,0.0,0.0
63975,5700,0.6605308434930625,0.0,0.0
110350,7500,0.9209652668044072,0.0,0.0
60460,28500,0.978051372369116,0.0,0.0
33066,3300,0.9844148676485731,0.0,0.0
88179,5400,0.9816816278324869,0.0,0.0
102903,32700,0.9883493133294283,0.0,0.0
90494,1200,0.9932376066801774,0.0,0.0
40115,3300,0.9881585653817014,0.0,0.0
28322,7500,0.9955813464914395,0.0,0.0
99571,5400,0.9710156336415755,0.0,0.0
98346,7500,0.9915042439934145,0.0,0.0
54741,9600,0.9413593464210749,0.0,0.0
57665,11700,0.9923990008026751,0.0,0.0
63182,9600,0.994819086138217,0.0,0.0
92200,15900,0.9762257609963045,0.0,0.0
8167,7500,0.9953879862625855,0.0,0.0
98173,7500,0.9845337713967431,0.0,0.0
461,1200,0.8796212087530934,0.0,0.0
112100,15900,0.9913964232050179,0.0,0.0
86353,13800,0.9914867654194561,0.0,0.0
14737,7500,0.9528426466073024,0.0,0.0
55461,1200,0.9865288081832856,0.0,0.0
75200,3300,0.9228259945888811,0.0,0.0
78114,13800,0.9893450915554247,0.0,0.0
99807,15900,0.9779753812814229,0.0,0.0
65644,15900,0.98772387174064,0.0,0.0
10797,7500,0.9916180528344776,0.0,0.0
28191,20100,0.973671248427688,0.0,0.0
8373,13800,0.9822189259169399,0.0,0.0
73109,1200,0.9939395731735445,0.0,0.0
69347,9600,0.9541163867070128,0.0,0.0
30589,7500,0.7211364538566973,0.0,0.0
16228,3300,0.9862039700169865,0.0,0.0
18569,13800,0.9062161871326104,0.0,0.0
11925,5400,0.953983467972796,0.0,0.0
82369,7500,0.9156722597761074,0.0,0.0
58887,26400,0.9919331253088688,0.0,0.0
70573,9600,0.9810501365249703,0.0,0.0
21703,11700,0.9327910728940799,0.0,0.0
13753,11700,0.9849490800255205,0.0,0.0
93748,9600,0.9857538527091823,0.0,0.0
96379,1200,0.9870758378227708,0.0,0.0
67153,5400,0.987195856620567,0.0,0.0
23022,13800,0.9890671980269574,0.0,0.0
87904,20100,0.965579901490026,0.0,0.0
21318,3300,0.94939132122794,0.0,0.0
96261,7500,0.522916946665464,0.0,0.0
3404,7500,0.9804844129716956,0.0,0.0
41396,26400,0.988833433809269,0.0,0.0
34733,11700,0.842033250186596,0.0,0.0
13880,13800,0.9858527131924579,0.0,0.0
89786,7500,0.8742844195992823,0.0,0.0
66968,15900,0.9844023469917128,0.0,0.0
84657,3300,0.9632558588112251,0.0,0.0
4398,13800,0.8827770647601254,0.0,0.0
38419,9600,0.8608423723934142,0.0,0.0
4837,13800,0.9539230360513797,0.0,0.0
111908,9600,0.9266469172140068,0.0,0.0
42189,9600,0.9894209197994536,0.0,0.0
30847,5400,0.9295813059232706,0.0,0.0
57074,5400,0.9890643394363338,0.0,0.0
17673,36900,0.9902610650461118,0.0,0.0
93699,11700,0.9802745064309434,0.0,0.0
99536,24300,0.9806045485216227,0.0,0.0
3187,9600,0.9687683499817327,0.0,0.0
13947,5400,0.9694408530196439,0.0,0.0
75426,20100,0.9942321103232044,0.0,0.0
77291,5400,0.3759094270319927,0.0,0.0
113889,28500,0.9761432147124396,0.0,0.0
85089,15900,0.993789426126112,0.0,0.0
58781,5400,0.9923189984426097,0.0,0.0
29982,5400,0.9860400817338391,0.0,0.0
25012,5700,0.9490762221745026,0.0,0.0
21709,13800,0.9542599215552025,0.0,0.0
38449,9600,0.987517415274053,0.0,0.0
22396,11700,0.9829564479556276,0.0,0.0
100391,5400,0.9933670685093959,0.0,0.0
16995,22200,0.9820676176501484,0.0,0.0
51858,9600,0.9837266060800507,0.0,0.0
103884,13800,0.9505595744011461,0.0,0.0
113388,3300,0.9159545645724371,0.0,0.0
6985,7500,0.9684261456762155,0.0,0.0
41764,7500,0.36852642899595095,0.0,0.0
39745,9600,0.9867748022684922,0.0,0.0
12646,18000,0.9897823671213419,0.0,0.0
79954,9600,0.9905083033602624,0.0,0.0
50855,13800,0.987042110129134,0.0,0.0
28783,22200,0.9835051136145201,0.0,0.0
92765,9600,0.9745539111847299,0.0,0.0
35255,5400,0.9886607775233895,0.0,0.0
40614,3300,0.8664028774601341,0.0,0.0
102195,5400,0.9639348351088344,0.0,0.0
66832,7500,0.7953971961270676,0.0,0.0
34155,11700,0.9878224584133458,0.0,0.0
90250,9600,0.9890934207127979,0.0,0.0
50707,5400,0.9157896279585607,0.0,0.0
4051,5700,0.9902312748798907,0.0,0.0
1738,18000,0.9881253567138295,0.0,0.0
91497,28500,0.9679340195479594,0.0,0.0
110267,9600,0.9864426784690298,0.0,0.0
69301,15900,0.9734146634821359,0.0,0.0
30818,11700,0.9933838017697157,0.0,0.0
9029,5400,0.7629374148779208,0.0,0.0
10239,18000,0.9924831322385157,0.0,0.0
67390,9600,0.8823408579178612,0.0,0.0
47342,15900,0.9929945890268909,0.0,0.0
60687,11700,0.9890230593498424,0.0,0.0
86209,13800,0.9912659117592226,0.0,0.0
24168,9600,0.7735946226022036,0.0,0.0
39364,13800,0.9936209258299049,0.0,0.0
68481,1200,0.9836422614078664,0.0,0.0
31514,5400,0.9733106623569847,0.0,0.0
93404,11700,0.9858077571485264,0.0,0.0
15739,22200,0.9744369541543767,0.0,0.0
28313,3300,0.9904708749234139,0.0,0.0
1465,22200,0.9917805022003962,0.0,0.0
84728,15900,0.9895001062589942,0.0,0.0
108296,9600,0.9894415317069934,0.0,0.0
26362,5400,0.9645943486486067,0.0,0.0
29794,3300,0.8734861977556675,0.0,0.0
10772,18000,0.9512753332816173,0.0,0.0
105964,5400,0.6907406156008222,0.0,0.0
19836,13800,0.9905799144127135,0.0,0.0
16507,15900,0.9270193804536119,0.0,0.0
39386,7500,0.9243877320145054,0.0,0.0
19582,9600,0.9514296780302074,0.0,0.0
90753,11700,0.9324346341830361,0.0,0.0
853,13800,0.9212319182298208,0.0,0.0
49452,18000,0.9858076026112411,0.0,0.0
49722,5400,0.9768139175484584,0.0,0.0
16292,13800,0.9936548425326442,0.0,0.0
98501,9600,0.9942544626741062,0.0,0.0
71434,13800,0.9858558108582407,0.0,0.0
60717,5400,0.9684098755940809,0.0,0.0
111133,5400,0.6561475240040667,0.0,0.0
88313,5700,0.9914989751388501,0.0,0.0
13861,11700,0.9516154977126801,0.0,0.0
52658,15900,0.9745636379323572,0.0,0.0
108065,11700,0.989889183360324,0.0,0.0
